Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-11,0,0,3,0
A,-10,0,0,0,0
A,-9,0,0,3,0
A,-8,0,0,0,1
A,-7,0,0,30,2
A,-6,0,0,0,5
A,-5,0,0,565,33
A,-4,0,0,0,117
A,-3,0,0,1419,513
A,-2,0,0,0,1185
A,-1,0,0,8214,7108
A,0,0,0,0,2584
A,1,5,5,5749,4295
A,2,0,0,0,442
A,3,0,0,633,390
A,4,0,0,0,175
A,5,0,1,191,163
A,6,0,1,0,196
A,7,2,0,211,50
A,8,0,0,0,10
A,9,0,0,212,4
A,10,0,0,0,0
A,11,0,0,40,0
A,12,0,0,0,0
A,13,0,0,3,0
B,-11,0,0,1,0
B,-10,0,0,0,0
B,-9,0,0,7,0
B,-8,0,0,0,0
B,-7,0,0,38,4
B,-6,0,0,0,11
B,-5,0,0,652,69
B,-4,0,0,0,158
B,-3,0,0,1764,937
B,-2,0,0,0,1540
B,-1,0,0,9201,7594
B,0,0,0,0,2667
B,1,7,7,7181,5658
B,2,0,0,0,968
B,3,0,0,1138,591
B,4,0,0,0,209
B,5,1,1,397,268
B,6,0,1,0,193
B,7,2,1,383,192
B,8,0,0,0,37
B,9,0,0,322,14
B,10,0,0,0,0
B,11,0,0,26,0
B,12,0,0,0,0
B,13,0,0,0,0
C,-11,0,0,2,0
C,-10,0,0,0,0
C,-9,0,0,17,0
C,-8,0,0,0,2
C,-7,0,0,53,7
C,-6,0,0,0,12
C,-5,0,0,486,75
C,-4,0,0,0,159
C,-3,0,0,1681,731
C,-2,0,0,0,1423
C,-1,0,0,10108,7873
C,0,0,0,0,2838
C,1,7,7,6485,5642
C,2,0,0,0,903
C,3,0,0,1083,515
C,4,0,0,0,249
C,5,0,0,576,245
C,6,0,2,0,250
C,7,3,1,416,137
C,8,0,0,0,40
C,9,0,0,185,7
C,10,0,0,0,2
C,11,0,0,17,0
C,12,0,0,0,0
C,13,0,0,1,0
D,-11,0,0,1,0
D,-10,0,0,0,0
D,-9,0,0,64,0
D,-8,0,0,0,1
D,-7,0,0,330,41
D,-6,0,0,0,115
D,-5,0,0,1026,350
D,-4,0,0,0,489
D,-3,0,0,1433,960
D,-2,0,0,0,1901
D,-1,0,0,9607,7047
D,0,0,0,0,2746
D,1,5,5,7520,5864
D,2,0,0,0,1444
D,3,0,0,1398,936
D,4,0,0,0,660
D,5,0,1,1356,583
D,6,0,1,0,509
D,7,4,2,893,236
D,8,0,1,0,139
D,9,0,0,333,99
D,10,0,0,0,60
D,11,1,0,167,2
D,12,0,0,0,0
D,13,0,0,54,0
E,-11,0,0,53,0
E,-10,0,0,0,0
E,-9,0,0,150,1
E,-8,0,0,0,8
E,-7,0,0,293,81
E,-6,0,0,0,94
E,-5,0,0,521,160
E,-4,0,0,0,335
E,-3,0,0,984,611
E,-2,0,0,0,1473
E,-1,0,0,10000,7466
E,0,0,0,0,3108
E,1,5,5,7705,6072
E,2,0,0,0,1123
E,3,0,0,1131,681
E,4,0,1,0,532
E,5,1,2,840,439
E,6,0,1,0,369
E,7,3,0,697,223
E,8,0,0,0,93
E,9,0,1,393,98
E,10,0,0,0,55
E,11,1,0,208,8
E,12,0,0,0,0
E,13,0,0,55,0
